exp;tau;sigma;rho;delta;gamma1;gamma2;sbeta;order_beta;smu;order_mu;initial_day;final_day;hmax;psi;x0;bounds;algorithm;E0;I0;A0;Q0;S0;R0;D0;T0;alpha;beta;mu;obj;time
73;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;0;4;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7286783598441975;[0.2        0.12293982 0.13577809];[0.02       0.02       0.01167378 0.00694204];5.066278666683787e-05;37.9271240234375
74;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;0;4;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8221693470955629;[0.2        0.12396874 0.10158769];[0.02      0.02      0.0104187 0.0058007];6.728203364529586e-05;31.1616370677948
75;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;0;4;3;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7264590495573507;[0.2        0.12250954 0.13526562];[0.02       0.02       0.01517427 0.0087771 ];5.05272074683997e-05;54.523279666900635
76;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;1;3;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7778098990474724;[0.18181611 0.05022451 0.13762878];[0.01301713 0.01324097 0.00902939];1.2217819808847301e-05;48.39303541183472
77;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;1;3;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7699160536856193;[0.18269333 0.05770739 0.13776492];[0.01364181 0.01312636 0.00922298];1.0854495689096658e-05;52.13524103164673
78;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;1;3;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7005036196764328;[0.18395459 0.06206826 0.14927914];[0.01328519 0.01433212 0.01222308];9.197274363699095e-06;71.97771573066711
79;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;1;4;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.18507776 0.06752183 0.14401816];[0.00882969 0.01402676 0.01148719 0.00692508];7.697029194691553e-06;50.11949110031128
80;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;1;4;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.18550912 0.07339873 0.14263942];[0.01093756 0.01586157 0.00964516 0.00741887];7.147499201126222e-06;53.05404210090637
81;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;1;4;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7046037317053192;[0.18588185 0.07506809 0.14107443];[0.01362255 0.01525062 0.01011274 0.00678089];6.688568513176603e-06;59.96953320503235
82;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;1;4;3;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.18546033 0.07171256 0.14325272];[0.01459198 0.01472178 0.01175429 0.00785572];7.018175704200369e-06;96.03905463218689
83;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;2;3;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8952340563514287;[0.12553927 0.05788167 0.08154101];[0.01286812 0.01330621 0.01026559];1.0938515210641464e-05;26.338404893875122
84;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;2;3;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8972981355609052;[0.13054274 0.06489144 0.08439657];[0.01458054 0.01257928 0.00926645];9.660032978914635e-06;20.36799955368042
85;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;2;3;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8959573825801761;[0.12748289 0.06153425 0.08448682];[0.01396385 0.0133438  0.01116197];9.11029698755246e-06;31.886536121368408
86;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;2;4;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.787197893134336;[0.13194945 0.07697301 0.09394158];[0.00874607 0.01400826 0.01078314 0.00742678];6.821768244139593e-06;56.89139723777771
87;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;2;4;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7343640723570669;[0.13706918 0.08653174 0.10204648];[0.00950529 0.01633321 0.0092331  0.00748609];5.368342660312571e-06;59.90908670425415
88;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;2;4;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8967055977044824;[0.13066625 0.06565908 0.08473831];[0.01447603 0.01495313 0.01055333 0.00787214];7.801641203530693e-06;17.83657741546631
89;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;3;2;4;3;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8969305548523295;[0.13064918 0.06554504 0.0845096 ];[0.0151222  0.01433595 0.01152675 0.00831178];8.240935679621415e-06;38.92662858963013
90;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;0;3;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.2        0.15847793 0.08463451 0.1896943 ];[0.02       0.02       0.00982564];7.924276222149173e-05;44.28746700286865
91;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;0;3;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7012522872612031;[0.2        0.16098308 0.10041074 0.17095228];[0.02       0.02       0.01056187];7.366555129738301e-05;53.61117434501648
92;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;0;3;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.2        0.16928475 0.08379175 0.19131278];[0.02       0.01598694 0.01122513];7.285854262435982e-05;56.05738377571106
93;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;0;4;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.2        0.17365528 0.0866293  0.17708264];[0.0150703  0.02       0.00965239 0.0065792 ];6.265335800857728e-05;59.54815077781677
94;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;0;4;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.2        0.17786053 0.08873866 0.17033326];[0.02       0.02       0.0071144  0.00631933];6.054562987944834e-05;55.64201021194458
95;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;0;4;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7;[0.2        0.17379773 0.09247045 0.16662517];[0.02       0.02       0.00990829 0.005     ];6.164499930704284e-05;62.97212862968445
96;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;0;4;3;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8669119463829046;[0.2        0.13700326 0.09965258 0.12262157];[0.02       0.02       0.01524705 0.00976539];0.0001338657483524272;29.2815523147583
97;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;1;3;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7911713247926789;[0.2        0.06791188 0.12265527 0.13668964];[0.01285476 0.01666077 0.00699242];9.34525083166848e-06;37.01005434989929
98;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;1;3;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7825955616309309;[0.2        0.06441845 0.12268887 0.14385471];[0.01217607 0.01918976 0.01065247];6.905965873751942e-06;41.91994047164917
99;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;1;3;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7694816252722478;[0.2        0.07014597 0.11258455 0.14906792];[0.01481839 0.01767449 0.01516268];7.19675394745787e-06;49.92627692222595
100;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;1;4;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8829529832068933;[0.2        0.07765173 0.09581506 0.1229039 ];[0.01999956 0.02       0.01999979 0.01472543];2.6410115217474023e-05;23.39260196685791
101;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;1;4;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.762225401984599;[0.2        0.0810759  0.11816884 0.14131677];[0.01035494 0.01868879 0.01197486 0.00760505];4.161480339402504e-06;52.09203743934631
102;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;1;4;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7667892697451485;[0.2        0.08383008 0.11813754 0.13779463];[0.01487408 0.01845239 0.01212043 0.00758661];4.116335324955942e-06;49.20706033706665
103;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;1;4;3;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.7786979906341025;[0.2        0.07784411 0.12293652 0.13456128];[0.01641462 0.01763763 0.01403469 0.00863226];4.503608101286426e-06;75.472416639328
104;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;2;3;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.95;[0.1490265  0.06416991 0.10661748 0.13980959];[0.01213635 0.01384402 0.00704316];5.0711107959333455e-06;62.28767251968384
105;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;2;3;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.8998553673509838;[0.14173134 0.06852857 0.09850263 0.12775595];[0.01183627 0.01488348 0.00892596];5.121094858553744e-06;29.534169912338257
106;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;2;3;2;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.9015195227569235;[0.14487543 0.07024438 0.09350006 0.12447486];[0.01318691 0.01392879 0.01154966];4.793423682333139e-06;32.88293719291687
107;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;2;4;0;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.9009104869127724;[0.1474363  0.07400287 0.09371756 0.12155338];[0.00969206 0.01390121 0.01095551 0.00618241];4.085474444565117e-06;33.1776864528656
108;0.2710027100271003;0.4878048780487803;1e-05;0.01;0.13333333333333333;0.07462686567164178;4;2;4;1;2020-03-16;2020-07-31;0.2;119.57105679155784;[0.9, 0.11, 0.08, 0.09, 0.12, 0.015, 0.015, 0.011, 0.009];[(0.7, 0.95), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.05, 0.2), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02), (0.005, 0.02)];L-BFGS-B;0.0003671042794807863;0.0001541564655967726;0.00019710430492684148;7.46234552115694e-05;0.9990277305122481;0.000179238338612712;4.264392324093816e-08;0.0001047334754797;0.898094828173905;[0.14314362 0.07248191 0.10149223 0.12659042];[0.00999087 0.01594722 0.01031897 0.00698529];2.177564998322662e-06;27.991200923919678
